order_id,date,customer_id,region,category,channel,payment_method,quantity,revenue_pkr,cost_pkr,profit_pkr,returned
PK-2024-00520,2024-04-03,C-0336,Balochistan,Fashion,In-Store,Card,2,32911.78,23956.36,8955.42,False
PK-2024-02059,2024-04-03,C-0351,Balochistan,Beauty & Personal Care,Online,Card,4,25334.1,18194.62,7139.48,False
PK-2024-02109,2024-04-03,C-0770,KPK,Home & Living,Mobile App,Card,3,20764.61,16765.48,3999.13,False
PK-2024-01128,2024-04-03,C-0344,Balochistan,Groceries,Online,Card,4,33710.63,25122.33,8588.31,False
PK-2024-00974,2024-04-03,C-0279,Punjab,Electronics,In-Store,Card,1,26736.75,22275.04,4461.71,False
PK-2024-01719,2024-04-04,C-0044,Sindh,Electronics,Online,Cash on Delivery,3,43583.64,34524.51,9059.13,False
PK-2024-01441,2024-04-04,C-0670,Punjab,Home & Living,In-Store,Easypaisa,4,30784.77,23358.44,7426.33,False
PK-2024-02377,2024-04-04,C-0582,Sindh,Sports,Online,Card,4,34533.02,27594.06,6938.96,False
PK-2024-00431,2024-04-04,C-0527,Punjab,Groceries,In-Store,Card,4,74105.12,59232.82,14872.29,False
PK-2024-00562,2024-04-04,C-0699,Punjab,Electronics,Online,Card,1,8738.37,6042.18,2696.19,False
PK-2024-02381,2024-04-04,C-0518,Sindh,Beauty & Personal Care,Wholesale,JazzCash,3,42395.48,33603.12,8792.36,False
PK-2024-01140,2024-04-05,C-0409,Punjab,Fashion,Wholesale,JazzCash,1,8221.45,6697.24,1524.21,False
PK-2024-01930,2024-04-05,C-0788,KPK,Home & Living,Online,Easypaisa,2,17853.53,13574.07,4279.46,False
PK-2024-00440,2024-04-05,C-0112,KPK,Fashion,In-Store,Card,2,24157.61,18193.5,5964.11,False
PK-2024-01823,2024-04-05,C-0150,Punjab,Electronics,Mobile App,Card,3,29789.55,23437.55,6352.01,False
PK-2024-01990,2024-04-05,C-0383,Punjab,Home & Living,Wholesale,JazzCash,4,60791.52,47576.95,13214.57,False
PK-2024-02276,2024-04-06,C-0816,Punjab,Home & Living,Online,Cash on Delivery,1,9555.13,7668.21,1886.92,False
PK-2024-00454,2024-04-06,C-0709,Sindh,Electronics,Mobile App,JazzCash,2,12844.0,9601.07,3242.93,False
PK-2024-00708,2024-04-06,C-0790,Punjab,Electronics,Online,JazzCash,3,48346.35,37959.58,10386.77,False
PK-2024-02042,2024-04-06,C-0538,Punjab,Beauty & Personal Care,Mobile App,Cash on Delivery,3,61937.64,46404.09,15533.55,False
PK-2024-00657,2024-04-06,C-0192,Balochistan,Home & Living,Online,Easypaisa,3,52204.81,44485.85,7718.96,False
PK-2024-01696,2024-04-07,C-0542,Punjab,Electronics,Online,Cash on Delivery,1,11572.0,9030.15,2541.86,False
PK-2024-02375,2024-04-07,C-0582,Sindh,Groceries,Online,Card,3,36175.34,29226.59,6948.75,False
PK-2024-00666,2024-04-07,C-0326,Punjab,Electronics,Mobile App,Easypaisa,3,55208.03,40923.59,14284.44,False
PK-2024-00981,2024-04-08,C-0756,Punjab,Beauty & Personal Care,Mobile App,Easypaisa,2,24331.88,19943.94,4387.94,False
PK-2024-00917,2024-04-08,C-0782,Islamabad,Fashion,Online,Cash on Delivery,1,10287.96,8218.76,2069.19,False
PK-2024-01377,2024-04-08,C-0400,Punjab,Electronics,Mobile App,Easypaisa,4,61377.03,48630.99,12746.03,False
PK-2024-01523,2024-04-08,C-0696,KPK,Beauty & Personal Care,Mobile App,Card,2,15556.63,12845.79,2710.84,False
PK-2024-01699,2024-04-08,C-0553,Punjab,Beauty & Personal Care,Online,Easypaisa,1,6086.33,4919.67,1166.65,False
PK-2024-01629,2024-04-09,C-0076,KPK,Electronics,Online,Easypaisa,2,32413.39,25305.77,7107.62,False
PK-2024-00294,2024-04-09,C-0373,KPK,Groceries,Wholesale,Easypaisa,2,33341.82,25226.93,8114.89,False
PK-2024-00848,2024-04-09,C-0431,Punjab,Sports,Online,Card,3,46599.59,34009.09,12590.5,False
PK-2024-00340,2024-04-09,C-0480,Sindh,Electronics,In-Store,Easypaisa,3,45069.47,35760.19,9309.28,False
PK-2024-02260,2024-04-09,C-0138,Islamabad,Fashion,Online,Easypaisa,2,14941.69,11800.14,3141.55,False
PK-2024-00867,2024-04-09,C-0870,Balochistan,Groceries,Online,JazzCash,3,35673.54,29389.54,6284.01,False
PK-2024-02145,2024-04-09,C-0251,Islamabad,Electronics,Online,Card,2,16246.88,13045.34,3201.54,False
PK-2024-01054,2024-04-09,C-0616,Sindh,Electronics,Online,Easypaisa,1,12694.74,9836.41,2858.33,False
PK-2024-00682,2024-04-10,C-0089,Punjab,Sports,In-Store,Cash on Delivery,2,24591.05,18122.91,6468.14,False
PK-2024-01250,2024-04-12,C-0235,Punjab,Groceries,Mobile App,JazzCash,3,37690.79,29095.73,8595.06,False
PK-2024-00684,2024-04-12,C-0572,Punjab,Beauty & Personal Care,Online,Cash on Delivery,4,39014.03,32811.78,6202.25,False
PK-2024-00161,2024-04-12,C-0435,Punjab,Groceries,Mobile App,JazzCash,1,15287.86,12022.16,3265.7,False
PK-2024-01243,2024-04-12,C-0383,Punjab,Sports,In-Store,JazzCash,4,33838.4,25203.55,8634.85,False
PK-2024-01164,2024-04-12,C-0056,Punjab,Beauty & Personal Care,In-Store,Card,4,21158.57,17115.16,4043.42,False
PK-2024-00741,2024-04-12,C-0164,KPK,Home & Living,Mobile App,JazzCash,4,34237.55,26727.09,7510.45,False
PK-2024-02210,2024-04-13,C-0395,KPK,Home & Living,In-Store,Card,4,51445.86,35467.68,15978.18,False
PK-2024-00714,2024-04-13,C-0424,Punjab,Others,Online,Easypaisa,1,16303.94,13659.24,2644.7,False
PK-2024-02282,2024-04-13,C-0329,Punjab,Beauty & Personal Care,Online,Card,3,21763.52,18366.91,3396.62,False
PK-2024-02270,2024-04-13,C-0691,Sindh,Groceries,Wholesale,Card,4,52032.29,44522.11,7510.17,False
PK-2024-01805,2024-04-13,C-0119,Sindh,Fashion,Mobile App,Cash on Delivery,3,21058.09,17660.71,3397.38,False
PK-2024-00413,2024-04-14,C-0781,Balochistan,Groceries,Online,Card,2,24456.07,19389.54,5066.53,False
PK-2024-01955,2024-04-14,C-0539,Punjab,Home & Living,Wholesale,JazzCash,3,28993.65,22571.43,6422.22,False
PK-2024-00496,2024-04-15,C-0827,KPK,Beauty & Personal Care,Online,Card,1,10848.77,8723.14,2125.62,False
PK-2024-01634,2024-04-15,C-0431,Punjab,Fashion,Online,Card,2,36379.75,27493.72,8886.03,False
PK-2024-01397,2024-04-16,C-0202,Balochistan,Home & Living,Online,Card,2,13476.66,10552.48,2924.18,False
PK-2024-00587,2024-04-16,C-0450,Punjab,Others,In-Store,JazzCash,4,32514.93,25264.74,7250.19,False
PK-2024-00702,2024-04-16,C-0032,Punjab,Home & Living,In-Store,Card,2,32242.27,27000.03,5242.24,False
PK-2024-02129,2024-04-16,C-0491,Sindh,Fashion,Online,Easypaisa,2,22828.78,16939.77,5889.0,False
PK-2024-01989,2024-04-17,C-0303,Sindh,Fashion,Wholesale,Cash on Delivery,3,44121.11,36891.49,7229.62,False
PK-2024-00407,2024-04-17,C-0588,Islamabad,Home & Living,Mobile App,JazzCash,1,9974.0,8164.63,1809.37,True
PK-2024-01936,2024-04-17,C-0688,KPK,Home & Living,In-Store,Card,3,30143.66,21905.63,8238.04,False
PK-2024-02431,2024-04-17,C-0699,Sindh,Fashion,Mobile App,Card,2,27091.78,20161.29,6930.49,False
PK-2024-02150,2024-04-18,C-0181,Punjab,Electronics,Mobile App,Card,1,8425.65,6961.83,1463.82,False
PK-2024-00469,2024-04-18,C-0631,Sindh,Fashion,Wholesale,JazzCash,4,38110.98,29849.03,8261.96,False
PK-2024-01925,2024-04-18,C-0742,Sindh,Fashion,In-Store,Card,3,39271.47,32094.27,7177.2,True
PK-2024-02352,2024-04-19,C-0004,Sindh,Electronics,In-Store,Card,2,30051.73,25607.0,4444.73,False
PK-2024-00742,2024-04-19,C-0255,Punjab,Fashion,Mobile App,Card,4,64353.8,53355.34,10998.47,False
PK-2024-00240,2024-04-19,C-0648,Sindh,Electronics,Online,Card,2,15702.18,11460.81,4241.38,False
PK-2024-01145,2024-04-19,C-0565,Punjab,Electronics,In-Store,Card,3,20722.03,16085.68,4636.35,False
PK-2024-02228,2024-04-20,C-0461,Punjab,Fashion,Online,Card,3,33564.46,26313.65,7250.81,False
PK-2024-01537,2024-04-20,C-0150,KPK,Beauty & Personal Care,In-Store,Cash on Delivery,1,9643.83,7102.28,2541.56,False
PK-2024-01691,2024-04-20,C-0361,KPK,Electronics,Online,Card,3,15746.91,11988.92,3757.99,False
PK-2024-01744,2024-04-20,C-0600,KPK,Electronics,Mobile App,Card,4,32896.12,25383.15,7512.96,False
PK-2024-00141,2024-04-20,C-0448,Sindh,Beauty & Personal Care,In-Store,Cash on Delivery,3,30394.97,25870.48,4524.49,False
PK-2024-01133,2024-04-20,C-0557,Punjab,Electronics,In-Store,Easypaisa,3,37413.47,28803.9,8609.57,False
PK-2024-01753,2024-04-20,C-0756,Punjab,Electronics,Wholesale,Card,3,21034.1,16742.94,4291.16,False
PK-2024-01160,2024-04-20,C-0688,Sindh,Fashion,In-Store,Card,3,66798.18,50460.88,16337.29,False
PK-2024-01410,2024-04-21,C-0270,Punjab,Electronics,Online,Card,3,50587.45,38069.35,12518.11,False
PK-2024-00069,2024-04-21,C-0670,Balochistan,Home & Living,In-Store,Easypaisa,4,63805.39,49539.7,14265.69,False
PK-2024-01331,2024-04-21,C-0202,Sindh,Home & Living,In-Store,Cash on Delivery,3,24054.64,17368.85,6685.79,False
PK-2024-00880,2024-04-21,C-0408,KPK,Electronics,In-Store,Easypaisa,4,22283.4,17892.66,4390.74,False
PK-2024-00395,2024-04-21,C-0481,Sindh,Home & Living,Online,Card,3,40614.62,31373.68,9240.94,False
PK-2024-01374,2024-04-22,C-0317,Sindh,Home & Living,Online,JazzCash,3,24857.2,19555.37,5301.82,False
PK-2024-00630,2024-04-22,C-0216,Balochistan,Electronics,Wholesale,Card,2,49498.51,39640.66,9857.86,True
PK-2024-00790,2024-04-23,C-0326,KPK,Groceries,Wholesale,Card,4,72240.81,58680.08,13560.73,False
PK-2024-00551,2024-04-23,C-0376,Punjab,Sports,Online,Cash on Delivery,2,22667.37,17877.89,4789.47,False
PK-2024-02192,2024-04-23,C-0798,Islamabad,Groceries,Online,Easypaisa,2,18038.76,14551.51,3487.24,False
PK-2024-00794,2024-04-23,C-0205,Punjab,Groceries,Mobile App,Card,3,36223.28,28033.84,8189.45,False
PK-2024-00441,2024-04-23,C-0372,Balochistan,Fashion,Online,Card,4,61250.73,47184.5,14066.23,False
PK-2024-00193,2024-04-23,C-0403,Sindh,Electronics,Online,Card,1,25165.69,20157.49,5008.2,True
PK-2024-01193,2024-04-23,C-0510,Islamabad,Fashion,Online,Cash on Delivery,4,33389.21,26505.68,6883.53,False
PK-2024-01334,2024-04-24,C-0822,Islamabad,Groceries,Online,Cash on Delivery,1,17030.09,13177.05,3853.05,False
PK-2024-01758,2024-04-24,C-0183,KPK,Electronics,In-Store,Cash on Delivery,3,25308.36,20900.98,4407.38,False
PK-2024-00008,2024-04-24,C-0514,Balochistan,Fashion,Online,JazzCash,3,34297.84,26234.52,8063.32,False
PK-2024-00639,2024-04-24,C-0411,Sindh,Beauty & Personal Care,In-Store,Card,3,43217.27,33534.12,9683.15,False
PK-2024-00754,2024-04-25,C-0560,Punjab,Sports,Online,JazzCash,1,12841.56,9615.2,3226.37,False
PK-2024-02098,2024-04-25,C-0823,KPK,Groceries,In-Store,Cash on Delivery,3,30948.16,23591.57,7356.59,False
PK-2024-00570,2024-04-25,C-0842,Sindh,Groceries,Online,Card,3,32594.53,24163.48,8431.05,False
PK-2024-02047,2024-04-25,C-0276,Balochistan,Electronics,Online,Card,4,38774.92,28872.8,9902.12,False
PK-2024-00844,2024-04-25,C-0243,Punjab,Electronics,Online,Card,2,30287.69,23626.99,6660.7,False
PK-2024-00495,2024-04-26,C-0163,Punjab,Electronics,Wholesale,Cash on Delivery,1,9715.71,8237.99,1477.71,False
PK-2024-00326,2024-04-26,C-0539,KPK,Others,Online,Cash on Delivery,2,9249.5,6775.55,2473.95,False
PK-2024-00467,2024-04-26,C-0809,Punjab,Fashion,Online,JazzCash,2,36078.15,26649.51,9428.63,False
PK-2024-02093,2024-04-26,C-0158,Islamabad,Others,Mobile App,Cash on Delivery,1,11410.15,8736.35,2673.81,False
PK-2024-01385,2024-04-26,C-0571,Sindh,Electronics,Online,Card,3,43206.69,32920.86,10285.82,False
PK-2024-01877,2024-04-26,C-0065,Sindh,Electronics,Online,Easypaisa,3,30748.71,24517.43,6231.28,False
PK-2024-01196,2024-04-26,C-0810,Sindh,Home & Living,Wholesale,Cash on Delivery,3,28119.7,22109.6,6010.1,False
PK-2024-01766,2024-04-26,C-0303,Punjab,Fashion,Online,Easypaisa,3,32642.88,25336.15,7306.74,False
PK-2024-02447,2024-04-27,C-0208,KPK,Fashion,In-Store,Card,4,17327.51,13330.93,3996.58,False
PK-2024-00215,2024-04-27,C-0745,Balochistan,Home & Living,Online,JazzCash,4,77925.0,59908.64,18016.36,False
PK-2024-02002,2024-04-27,C-0890,Punjab,Electronics,Online,Easypaisa,1,9999.35,7067.39,2931.97,False
PK-2024-00325,2024-04-28,C-0819,KPK,Electronics,Online,Card,4,59289.78,46070.96,13218.81,False
PK-2024-00560,2024-04-28,C-0062,Balochistan,Beauty & Personal Care,In-Store,Cash on Delivery,4,59971.65,48868.03,11103.61,False
PK-2024-00618,2024-04-28,C-0844,Punjab,Beauty & Personal Care,Online,Easypaisa,1,7998.27,6364.02,1634.25,False
PK-2024-00801,2024-04-28,C-0818,Islamabad,Groceries,In-Store,Card,2,17258.24,12365.58,4892.66,False
PK-2024-01259,2024-04-28,C-0853,Islamabad,Fashion,Mobile App,Card,1,15458.63,11811.74,3646.9,False
PK-2024-02236,2024-04-28,C-0868,KPK,Electronics,Online,Easypaisa,2,16249.37,12319.06,3930.32,False
PK-2024-02118,2024-04-29,C-0618,Balochistan,Fashion,Online,Cash on Delivery,1,9264.24,6805.67,2458.57,False
PK-2024-00066,2024-04-29,C-0209,Balochistan,Beauty & Personal Care,Mobile App,JazzCash,2,18852.18,15948.47,2903.7,False
PK-2024-01609,2024-04-29,C-0793,Sindh,Electronics,Wholesale,Card,3,26219.33,20229.55,5989.78,False
PK-2024-00856,2024-04-29,C-0104,Punjab,Groceries,Wholesale,Cash on Delivery,2,29860.44,22396.64,7463.79,False
PK-2024-02137,2024-04-29,C-0845,KPK,Fashion,Mobile App,Easypaisa,3,22871.91,18925.54,3946.37,False
PK-2024-02309,2024-04-29,C-0097,Punjab,Electronics,Online,Cash on Delivery,2,21185.73,15658.93,5526.8,False
PK-2024-00902,2024-04-30,C-0280,Islamabad,Beauty & Personal Care,In-Store,Cash on Delivery,1,7215.64,5662.32,1553.32,False
PK-2024-00851,2024-04-30,C-0493,Balochistan,Fashion,Online,Cash on Delivery,2,20596.99,17136.83,3460.15,False
PK-2024-01218,2024-04-30,C-0041,Islamabad,Groceries,Online,Card,2,34534.42,27424.98,7109.43,False
PK-2024-01022,2024-04-30,C-0833,KPK,Groceries,In-Store,Easypaisa,3,26464.98,21270.64,5194.34,False
PK-2024-01354,2024-04-30,C-0754,Punjab,Home & Living,Online,Card,4,57394.36,44035.08,13359.28,False
PK-2024-01938,2024-04-30,C-0692,Punjab,Sports,Online,Cash on Delivery,1,22414.75,17172.14,5242.61,False
PK-2024-01874,2024-05-01,C-0246,Sindh,Beauty & Personal Care,Wholesale,Card,3,54609.02,44262.19,10346.84,False
PK-2024-00385,2024-05-01,C-0864,Balochistan,Electronics,Mobile App,Card,4,76604.24,56390.1,20214.14,False
PK-2024-00957,2024-05-01,C-0043,Balochistan,Groceries,Wholesale,Cash on Delivery,2,16337.71,12798.47,3539.24,False
PK-2024-00160,2024-05-01,C-0034,KPK,Electronics,In-Store,Cash on Delivery,3,39190.52,30633.79,8556.72,False
PK-2024-00146,2024-05-01,C-0876,Sindh,Sports,In-Store,JazzCash,4,73455.31,54559.68,18895.63,False
PK-2024-00631,2024-05-02,C-0748,Balochistan,Fashion,Online,Card,2,23034.8,17604.55,5430.25,False
PK-2024-00237,2024-05-02,C-0767,KPK,Electronics,Mobile App,Easypaisa,3,31194.88,23586.23,7608.64,False
PK-2024-02081,2024-05-02,C-0243,Sindh,Home & Living,In-Store,Card,1,7031.86,5250.34,1781.52,False
PK-2024-00243,2024-05-02,C-0838,KPK,Home & Living,Online,Card,3,30581.27,23211.47,7369.8,False
PK-2024-00361,2024-05-02,C-0006,Punjab,Electronics,Wholesale,Cash on Delivery,2,29711.09,23347.45,6363.64,False
PK-2024-01760,2024-05-02,C-0461,Punjab,Electronics,In-Store,Easypaisa,4,61573.97,44985.86,16588.11,False
PK-2024-00107,2024-05-03,C-0457,Islamabad,Electronics,Online,JazzCash,3,51800.8,41785.43,10015.37,False
PK-2024-00250,2024-05-03,C-0276,Punjab,Groceries,In-Store,JazzCash,4,27268.06,21337.89,5930.17,False
PK-2024-01502,2024-05-03,C-0856,Punjab,Beauty & Personal Care,Online,Easypaisa,2,13809.96,11049.75,2760.21,False
PK-2024-02040,2024-05-03,C-0167,KPK,Electronics,In-Store,Cash on Delivery,3,44789.49,37068.5,7720.99,False
PK-2024-01729,2024-05-03,C-0739,Balochistan,Electronics,Online,JazzCash,4,40482.98,32770.83,7712.15,False
PK-2024-00062,2024-05-03,C-0516,Sindh,Electronics,Online,Cash on Delivery,2,20032.74,14621.55,5411.19,False
PK-2024-01892,2024-05-03,C-0472,Balochistan,Home & Living,In-Store,Card,4,60230.07,47120.85,13109.22,False
PK-2024-00963,2024-05-03,C-0170,Sindh,Groceries,Online,Card,1,12915.5,9510.37,3405.13,False
PK-2024-02103,2024-05-03,C-0151,Balochistan,Home & Living,In-Store,Easypaisa,2,15654.53,13108.84,2545.69,False
PK-2024-00970,2024-05-03,C-0386,Punjab,Electronics,Online,Card,3,16412.77,13191.12,3221.65,False
PK-2024-00442,2024-05-04,C-0594,Punjab,Home & Living,Wholesale,Card,2,12571.47,10521.45,2050.02,False
PK-2024-01791,2024-05-05,C-0114,Punjab,Sports,Online,Card,3,39418.2,32824.54,6593.66,False
PK-2024-02053,2024-05-05,C-0429,Sindh,Electronics,Mobile App,Easypaisa,2,23360.85,18769.91,4590.94,False
PK-2024-00124,2024-05-05,C-0520,Balochistan,Fashion,In-Store,Cash on Delivery,4,32442.31,26023.68,6418.64,False
PK-2024-00686,2024-05-06,C-0548,KPK,Others,Online,Cash on Delivery,1,20355.1,17216.5,3138.6,False
PK-2024-02382,2024-05-06,C-0471,Punjab,Electronics,Mobile App,Card,1,8407.5,6351.37,2056.13,False
PK-2024-02360,2024-05-06,C-0689,Balochistan,Others,Online,Card,1,14602.13,11483.1,3119.02,False
PK-2024-00171,2024-05-06,C-0105,Sindh,Beauty & Personal Care,Online,Card,4,86997.85,68125.62,18872.22,False
PK-2024-01310,2024-05-06,C-0736,Punjab,Beauty & Personal Care,Mobile App,Card,4,59574.17,44707.51,14866.66,False
PK-2024-00611,2024-05-06,C-0566,Sindh,Electronics,Online,JazzCash,1,22877.77,16643.91,6233.87,False
PK-2024-01013,2024-05-06,C-0285,Punjab,Electronics,Mobile App,Card,2,28508.77,24000.32,4508.45,False
PK-2024-00401,2024-05-06,C-0509,KPK,Others,Online,Easypaisa,1,11768.04,9556.69,2211.36,False
PK-2024-01290,2024-05-06,C-0740,Sindh,Electronics,Wholesale,Card,1,10027.26,8013.63,2013.63,False
PK-2024-00600,2024-05-07,C-0620,Islamabad,Electronics,Online,Card,1,7650.71,6165.33,1485.37,False
PK-2024-00909,2024-05-07,C-0630,Sindh,Electronics,Online,Card,4,59839.24,48146.72,11692.52,False
PK-2024-00799,2024-05-07,C-0189,KPK,Home & Living,Online,Card,4,46219.22,34782.29,11436.93,False
PK-2024-00474,2024-05-07,C-0079,Punjab,Beauty & Personal Care,Online,Card,4,57660.56,47435.5,10225.06,True
PK-2024-02005,2024-05-07,C-0001,Sindh,Beauty & Personal Care,In-Store,Card,4,37621.81,30435.28,7186.53,False
PK-2024-00098,2024-05-07,C-0840,Punjab,Home & Living,Online,Cash on Delivery,1,11456.77,9024.27,2432.5,False
PK-2024-00760,2024-05-07,C-0523,Punjab,Sports,Wholesale,Card,1,21871.95,16278.94,5593.02,False
PK-2024-01795,2024-05-07,C-0087,Sindh,Fashion,Online,JazzCash,3,40070.0,29515.33,10554.67,False
PK-2024-00353,2024-05-08,C-0603,Punjab,Others,In-Store,Card,3,26262.03,19833.31,6428.72,False
PK-2024-01778,2024-05-08,C-0463,Punjab,Home & Living,Online,Card,2,17925.22,14635.53,3289.7,False
PK-2024-01095,2024-05-08,C-0658,Punjab,Electronics,Wholesale,Cash on Delivery,1,11167.96,7876.39,3291.57,False
PK-2024-01550,2024-05-08,C-0379,Punjab,Home & Living,Online,Easypaisa,4,95679.07,72940.56,22738.51,False
PK-2024-00529,2024-05-08,C-0288,Sindh,Beauty & Personal Care,Online,JazzCash,2,22458.16,18401.06,4057.1,False
PK-2024-02046,2024-05-08,C-0405,Sindh,Beauty & Personal Care,Online,Cash on Delivery,2,30439.96,24370.79,6069.18,False
PK-2024-00505,2024-05-08,C-0175,Punjab,Sports,In-Store,Card,3,29193.96,22704.51,6489.45,True
PK-2024-02184,2024-05-08,C-0847,Punjab,Groceries,Mobile App,Easypaisa,1,17853.84,13153.32,4700.52,False
PK-2024-02083,2024-05-09,C-0890,Sindh,Groceries,Wholesale,Easypaisa,2,25043.16,21358.67,3684.49,False
PK-2024-01645,2024-05-09,C-0096,Punjab,Sports,Wholesale,Card,4,79786.82,62398.06,17388.77,False
PK-2024-00890,2024-05-09,C-0716,Sindh,Beauty & Personal Care,Wholesale,Cash on Delivery,3,33666.76,27318.52,6348.24,False
PK-2024-01121,2024-05-09,C-0644,Balochistan,Groceries,Online,JazzCash,4,44295.62,35533.12,8762.5,False
PK-2024-00253,2024-05-09,C-0345,Punjab,Electronics,Online,Cash on Delivery,4,22600.64,17274.03,5326.61,False
PK-2024-01194,2024-05-09,C-0688,KPK,Fashion,Online,Card,1,8205.23,6682.25,1522.98,False
PK-2024-01235,2024-05-09,C-0337,KPK,Home & Living,Online,Cash on Delivery,3,25668.17,20096.66,5571.51,False
PK-2024-00365,2024-05-09,C-0814,KPK,Electronics,In-Store,JazzCash,4,39292.61,32611.56,6681.05,False
PK-2024-01230,2024-05-09,C-0449,Punjab,Others,Mobile App,JazzCash,3,28736.57,20621.52,8115.05,False
PK-2024-01287,2024-05-09,C-0252,KPK,Home & Living,In-Store,Easypaisa,3,34577.35,28188.32,6389.03,False
PK-2024-02320,2024-05-10,C-0140,Sindh,Fashion,Online,Card,2,42906.44,33753.51,9152.92,False
PK-2024-00484,2024-05-10,C-0872,Punjab,Home & Living,Online,Card,3,25208.95,20075.02,5133.93,False
PK-2024-00207,2024-05-10,C-0364,Punjab,Home & Living,Mobile App,Card,2,15612.0,11890.4,3721.6,False
PK-2024-01301,2024-05-10,C-0435,Punjab,Fashion,Mobile App,Easypaisa,1,17019.33,12847.32,4172.01,False
PK-2024-00021,2024-05-11,C-0331,Punjab,Fashion,Online,Cash on Delivery,2,27076.35,21616.84,5459.51,False
PK-2024-02418,2024-05-11,C-0426,Sindh,Fashion,Wholesale,Easypaisa,1,12419.57,10187.33,2232.23,False
PK-2024-01649,2024-05-11,C-0290,KPK,Groceries,Mobile App,Card,2,12619.34,10119.29,2500.04,False
PK-2024-00402,2024-05-11,C-0032,Sindh,Fashion,Mobile App,Card,2,18678.93,14946.44,3732.48,False
PK-2024-01182,2024-05-11,C-0706,Punjab,Fashion,In-Store,Card,3,34702.02,28478.17,6223.85,False
PK-2024-01220,2024-05-12,C-0504,Sindh,Groceries,Online,Card,2,49923.48,39432.29,10491.19,False
PK-2024-00138,2024-05-13,C-0454,Balochistan,Beauty & Personal Care,Online,Card,2,14582.78,11464.44,3118.34,False
PK-2024-00334,2024-05-13,C-0257,Punjab,Electronics,In-Store,JazzCash,2,22511.84,18331.48,4180.36,False
PK-2024-02272,2024-05-13,C-0465,Balochistan,Groceries,Mobile App,Card,4,33330.78,25206.42,8124.36,False
PK-2024-01381,2024-05-13,C-0714,Punjab,Sports,In-Store,Easypaisa,2,29808.22,21677.64,8130.58,False
PK-2024-02370,2024-05-13,C-0266,Punjab,Beauty & Personal Care,Online,Card,4,59784.5,46746.8,13037.7,False
PK-2024-02099,2024-05-13,C-0089,Islamabad,Home & Living,Online,Card,4,22958.46,19426.04,3532.42,False
PK-2024-00644,2024-05-13,C-0632,Sindh,Electronics,Mobile App,Cash on Delivery,2,50146.4,39462.6,10683.79,False
PK-2024-02135,2024-05-14,C-0803,Sindh,Electronics,Online,Easypaisa,3,36064.49,29636.51,6427.98,False
PK-2024-01020,2024-05-14,C-0430,Punjab,Beauty & Personal Care,Mobile App,Easypaisa,4,41327.26,31721.85,9605.42,False
PK-2024-02369,2024-05-14,C-0292,Balochistan,Groceries,Online,Card,1,11015.09,8164.5,2850.59,False
PK-2024-02269,2024-05-14,C-0208,Punjab,Beauty & Personal Care,Wholesale,Easypaisa,1,12128.6,9345.14,2783.46,False
